clip_id,clip_name,clip_path,clip_rel,clip_stem,created_at_utc,duration_s,width,height,fps,sha1_64,tags,t_start_s,t_end_s,master_path,master_rel
1bc345451011c9d9:180__2025-10-07__HOME_vs_AWAY__GOAL__t2816.60-t2831.80,180__2025-10-07__HOME_vs_AWAY__GOAL__t2816.60-t2831.80.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-07__HOME_vs_AWAY\180__2025-10-07__HOME_vs_AWAY__GOAL__t2816.60-t2831.80.mp4,out/atomic_clips/2025-10-07__HOME_vs_AWAY/180__2025-10-07__HOME_vs_AWAY__GOAL__t2816.60-t2831.80.mp4,180__2025-10-07__HOME_vs_AWAY__GOAL__t2816.60-t2831.80,2025-10-19T23:17:37+00:00,,,,,1bc345451011c9d9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
1bc345451011c9d9:183__2025-10-07__HOME_vs_AWAY__SHOT__t2860.70-t2873,183__2025-10-07__HOME_vs_AWAY__SHOT__t2860.70-t2873.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-07__HOME_vs_AWAY\183__2025-10-07__HOME_vs_AWAY__SHOT__t2860.70-t2873.mp4,out/atomic_clips/2025-10-07__HOME_vs_AWAY/183__2025-10-07__HOME_vs_AWAY__SHOT__t2860.70-t2873.mp4,183__2025-10-07__HOME_vs_AWAY__SHOT__t2860.70-t2873,2025-10-19T23:17:56+00:00,,,,,1bc345451011c9d9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
1bc345451011c9d9:188__2025-10-07__HOME_vs_AWAY__SHOT__t3028.10-t3059.70,188__2025-10-07__HOME_vs_AWAY__SHOT__t3028.10-t3059.70.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-07__HOME_vs_AWAY\188__2025-10-07__HOME_vs_AWAY__SHOT__t3028.10-t3059.70.mp4,out/atomic_clips/2025-10-07__HOME_vs_AWAY/188__2025-10-07__HOME_vs_AWAY__SHOT__t3028.10-t3059.70.mp4,188__2025-10-07__HOME_vs_AWAY__SHOT__t3028.10-t3059.70,2025-10-19T23:17:59+00:00,,,,,1bc345451011c9d9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
9eaaddaf593205fd:001__RAW__t0.00-t0.00.__DEBUG_FINAL,001__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/001__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,001__RAW__t0.00-t0.00.__DEBUG_FINAL,2025-10-13T08:08:51+00:00,1618.895,1920,1080,5999/250,9eaaddaf593205fd,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
03215f35b2ec6ff5:001__RAW__t0.00-t0.00,001__RAW__t0.00-t0.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__RAW__t0.00-t0.00.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/001__RAW__t0.00-t0.00.mp4,001__RAW__t0.00-t0.00,2025-10-13T04:35:07+00:00,1618.897,1920,1080,24/1,03215f35b2ec6ff5,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
11adec5e767cce22:001__SHOT__t135.00-t145.00.__DEBUG_FINAL,001__SHOT__t135.00-t145.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/001__SHOT__t135.00-t145.00.__DEBUG_FINAL.mp4,001__SHOT__t135.00-t145.00.__DEBUG_FINAL,2025-10-13T14:33:36+00:00,10.000,1920,1080,24/1,11adec5e767cce22,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
b8c5baf1fd19c241:001__SHOT__t135.00-t145.00,001__SHOT__t135.00-t145.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\001__SHOT__t135.00-t145.00.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/001__SHOT__t135.00-t145.00.mp4,001__SHOT__t135.00-t145.00,2025-10-13T14:31:29+00:00,10.000,1920,1080,24/1,b8c5baf1fd19c241,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
aaa1c98bd855c3dd:002__RAW__t0.00-t0.00.__DEBUG_FINAL,002__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\002__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/002__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,002__RAW__t0.00-t0.00.__DEBUG_FINAL,2025-10-13T09:41:57+00:00,696.908,1920,1080,5999/250,aaa1c98bd855c3dd,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
7bdff7d9914eb77f:002__RAW__t0.00-t0.00,002__RAW__t0.00-t0.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\002__RAW__t0.00-t0.00.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/002__RAW__t0.00-t0.00.mp4,002__RAW__t0.00-t0.00,2025-10-13T04:35:18+00:00,696.908,1920,1080,24/1,7bdff7d9914eb77f,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
7d85b6e48643b95e:002__SHOT__t185.00-t206.00.__DEBUG_FINAL,002__SHOT__t185.00-t206.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\002__SHOT__t185.00-t206.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/002__SHOT__t185.00-t206.00.__DEBUG_FINAL.mp4,002__SHOT__t185.00-t206.00.__DEBUG_FINAL,2025-10-13T14:36:44+00:00,21.000,1920,1080,2994/125,7d85b6e48643b95e,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
c07a2a161c29e282:002__SHOT__t185.00-t206.00,002__SHOT__t185.00-t206.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\002__SHOT__t185.00-t206.00.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/002__SHOT__t185.00-t206.00.mp4,002__SHOT__t185.00-t206.00,2025-10-13T14:31:31+00:00,21.000,1920,1080,24/1,c07a2a161c29e282,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
972a2026ea3f1df8:003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL,003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL.mp4,003__DEFENSE__t310.00-t342.00.__DEBUG_FINAL,2025-10-13T14:41:32+00:00,32.000,1920,1080,24/1,972a2026ea3f1df8,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
c996a09b6f460209:003__DEFENSE__t310.00-t342.00,003__DEFENSE__t310.00-t342.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\003__DEFENSE__t310.00-t342.00.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/003__DEFENSE__t310.00-t342.00.mp4,003__DEFENSE__t310.00-t342.00,2025-10-13T14:31:35+00:00,32.000,1920,1080,24/1,c996a09b6f460209,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
4cd4caa021f0bd4c:003__RAW__t0.00-t0.00.__DEBUG_FINAL,003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/003__RAW__t0.00-t0.00.__DEBUG_FINAL.mp4,003__RAW__t0.00-t0.00.__DEBUG_FINAL,2025-10-13T11:26:53+00:00,834.681,1920,1080,5999/250,4cd4caa021f0bd4c,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
d76acffa91177de2:003__RAW__t0.00-t0.00,003__RAW__t0.00-t0.00.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\003__RAW__t0.00-t0.00.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/003__RAW__t0.00-t0.00.mp4,003__RAW__t0.00-t0.00,2025-10-13T04:35:27+00:00,834.680,1920,1080,24/1,d76acffa91177de2,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
7245fa17a80fc18e:004__PRESSURE__t640.00-t663.00.__CINEMATIC,004__PRESSURE__t640.00-t663.00.__CINEMATIC.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__CINEMATIC.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__CINEMATIC.mp4,004__PRESSURE__t640.00-t663.00.__CINEMATIC,2025-10-14T02:33:49+00:00,18.400,1080,1920,30/1,7245fa17a80fc18e,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
382b77b16fd4625a:004__PRESSURE__t640.00-t663.00.__DEBUG_FINAL,004__PRESSURE__t640.00-t663.00.__DEBUG_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__DEBUG_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__DEBUG_FINAL.mp4,004__PRESSURE__t640.00-t663.00.__DEBUG_FINAL,2025-10-13T14:44:53+00:00,25.000,1920,1080,24/1,382b77b16fd4625a,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
3df7491e7e79e679:004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK,004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK.mp4,004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK,2025-10-15T14:20:10+00:00,23.000,1920,1080,24/1,3df7491e7e79e679,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
4c98fe6a97a56ade:004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_BIAS,004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_BIAS.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_BIAS.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_BIAS.mp4,004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_BIAS,2025-10-15T19:20:33+00:00,23.000,1920,1080,24/1,4c98fe6a97a56ade,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
aa101d25320846dc:004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_REFINED,004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_REFINED.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_REFINED.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_REFINED.mp4,004__PRESSURE__t640.00-t663.00.__DEBUG_LOCK_REFINED,2025-10-15T17:16:26+00:00,23.000,1920,1080,24/1,aa101d25320846dc,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
29636bfa5da2274c:004__PRESSURE__t640.00-t663.00.__DEBUG_OVERLAY,004__PRESSURE__t640.00-t663.00.__DEBUG_OVERLAY.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__DEBUG_OVERLAY.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__DEBUG_OVERLAY.mp4,004__PRESSURE__t640.00-t663.00.__DEBUG_OVERLAY,2025-10-14T17:10:49+00:00,23.000,1920,1080,24/1,29636bfa5da2274c,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
7990fccef2549c94:004__PRESSURE__t640.00-t663.00.__OVERLAY_BEST_sr260_r5-22,004__PRESSURE__t640.00-t663.00.__OVERLAY_BEST_sr260_r5-22.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_BEST_sr260_r5-22.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_BEST_sr260_r5-22.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_BEST_sr260_r5-22,2025-10-15T02:02:15+00:00,23.000,1920,1080,24/1,7990fccef2549c94,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
eabcdd747856b3d9:004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG,004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG,2025-10-17T14:17:51+00:00,23.000,1920,1080,24/1,eabcdd747856b3d9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
342663b3534fffbc:004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG_states,004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG_states.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG_states.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG_states.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_DEBUG_states,2025-10-20T12:44:57+00:00,23.000,1920,1080,24/1,342663b3534fffbc,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
e4bd5e1b969d1fb2:004__PRESSURE__t640.00-t663.00.__OVERLAY_FINAL,004__PRESSURE__t640.00-t663.00.__OVERLAY_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_FINAL.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_FINAL,2025-10-18T22:19:43+00:00,23.000,1920,1080,24/1,e4bd5e1b969d1fb2,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
abb79b283a6fb993:004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCAL_FINAL,004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCAL_FINAL.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCAL_FINAL.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCAL_FINAL.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCAL_FINAL,2025-10-18T22:57:49+00:00,23.000,1920,1080,24/1,abb79b283a6fb993,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
45b6d63aecc3369e:004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCKED,004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCKED.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCKED.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCKED.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_LOCKED,2025-10-15T03:14:01+00:00,23.000,1920,1080,24/1,45b6d63aecc3369e,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
eabcdd747856b3d9:004__PRESSURE__t640.00-t663.00.__OVERLAY_PIECEWISE,004__PRESSURE__t640.00-t663.00.__OVERLAY_PIECEWISE.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_PIECEWISE.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_PIECEWISE.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_PIECEWISE,2025-10-17T17:03:25+00:00,23.000,1920,1080,24/1,eabcdd747856b3d9,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
27c327614eb9d2e4:004__PRESSURE__t640.00-t663.00.__OVERLAY__BIAS,004__PRESSURE__t640.00-t663.00.__OVERLAY__BIAS.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY__BIAS.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY__BIAS.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY__BIAS,2025-10-16T21:28:17+00:00,23.000,1920,1080,24/1,27c327614eb9d2e4,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
342663b3534fffbc:004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-108,004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-108.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-108.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-108.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-108,2025-10-18T01:20:34+00:00,23.000,1920,1080,24/1,342663b3534fffbc,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
9e6550b681f5c09b:004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-120,004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-120.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-120.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-120.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh-2_dx-48_dy-120,2025-10-18T01:20:47+00:00,23.000,1920,1080,24/1,9e6550b681f5c09b,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
5bf39abb0d599b03:004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh0_dx-60_dy-48,004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh0_dx-60_dy-48.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh0_dx-60_dy-48.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh0_dx-60_dy-48.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_auto_sh0_dx-60_dy-48,2025-10-18T01:20:59+00:00,23.000,1920,1080,24/1,5bf39abb0d599b03,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
4c98fe6a97a56ade:004__PRESSURE__t640.00-t663.00.__OVERLAY_bestshift3__BIAS,004__PRESSURE__t640.00-t663.00.__OVERLAY_bestshift3__BIAS.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_bestshift3__BIAS.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_bestshift3__BIAS.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_bestshift3__BIAS,2025-10-16T04:18:24+00:00,23.000,1920,1080,24/1,4c98fe6a97a56ade,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
c0dd9f4acad3fe25:004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128,2025-10-18T12:24:00+00:00,23.000,1920,1080,24/1,c0dd9f4acad3fe25,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
e25d090fe11fa797:004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__c3620ms_dt-50ms_dx4_dy2,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__c3620ms_dt-50ms_dx4_dy2.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__c3620ms_dt-50ms_dx4_dy2.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__c3620ms_dt-50ms_dx4_dy2.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__c3620ms_dt-50ms_dx4_dy2,2025-10-18T17:31:54+00:00,23.000,1920,1080,24/1,e25d090fe11fa797,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
6a1d5c5d3401fd56:004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__localTW_dt-0.02_dx-6_dy-2,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__localTW_dt-0.02_dx-6_dy-2.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__localTW_dt-0.02_dx-6_dy-2.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__localTW_dt-0.02_dx-6_dy-2.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__localTW_dt-0.02_dx-6_dy-2,2025-10-18T14:28:37+00:00,23.000,1920,1080,24/1,6a1d5c5d3401fd56,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
4590a46959316764:004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__local_dx4_dy4,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__local_dx4_dy4.mp4,C:\Users\scott\soccer-video\out\atomic_clips\2025-10-12__TSC_SLSG_FallFestival\004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__local_dx4_dy4.mp4,out/atomic_clips/2025-10-12__TSC_SLSG_FallFestival/004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__local_dx4_dy4.mp4,004__PRESSURE__t640.00-t663.00.__OVERLAY_plan_sh-1_dx-64_dy-128__local_dx4_dy4,2025-10-18T13:00:40+00:00,23.000,1920,1080,24/1,4590a46959316764,,,,C:/Users/scott/soccer-video/out/atomic_clips/MASTER.mp4,out/atomic_clips/MASTER.mp4
